id,drugbank_id,name,type,groups,categories,SMILES,PubChem_CID
914,DB00932,Tipranavir,small molecule,approved|investigational,Anti-HIV Agents|Anti-Infective Agents|Anti-Retroviral Agents|Antiinfectives for Systemic Use|Antiviral Agents|Antivirals for Systemic Use|BSEP/ABCB11 Inhibitors|BSEP/ABCB11 Substrates|Cytochrome P-450 CYP2C19 Inhibitors|Cytochrome P-450 CYP2C19 Inhibitors (weak)|Cytochrome P-450 CYP2C19 Substrates|Cytochrome P-450 CYP2D6 Inhibitors|Cytochrome P-450 CYP2D6 Inhibitors (moderate)|Cytochrome P-450 CYP2D6 Substrates|Cytochrome P-450 CYP3A Inhibitors|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Inhibitors|Cytochrome P-450 CYP3A4 Inhibitors (strong)|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 Enzyme Inhibitors|Cytochrome P-450 Substrates|Direct Acting Antivirals|Drugs causing inadvertant photosensitivity|Hepatotoxic Agents|HIV Protease Inhibitors|Hyperglycemia-Associated Agents|OATP1B1/SLCO1B1 Inhibitors|OATP1B3 inhibitors|P-glycoprotein inducers|P-glycoprotein inhibitors|P-glycoprotein substrates|Photosensitizing Agents|Protease Inhibitors|Pyrans|UGT1A1 Inducers,[H][C@@](CC)(C1=CC(NS(=O)(=O)C2=NC=C(C=C2)C(F)(F)F)=CC=C1)C1=C(O)C[C@@](CCC)(CCC2=CC=CC=C2)OC1=O,54682461
915,DB00933,Mesoridazine,small molecule,approved|investigational,"Antidepressive Agents|Antipsychotic Agents|Antipsychotic Agents (First Generation [Typical])|Central Nervous System Agents|Central Nervous System Depressants|Cytochrome P-450 CYP2D6 Substrates|Cytochrome P-450 Substrates|Dopamine Agents|Dopamine Antagonists|Dopamine D2 Receptor Antagonists|Heterocyclic Compounds, Fused-Ring|Moderate Risk QTc-Prolonging Agents|Nervous System|Neurotoxic agents|Neurotransmitter Agents|Phenothiazines|Phenothiazines With Piperidine Structure|Psycholeptics|Psychotropic Drugs|QTc Prolonging Agents|Serotonin 5-HT2 Receptor Antagonists|Serotonin Agents|Serotonin Receptor Antagonists|Sulfur Compounds|Tranquilizing Agents",CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2,4078
916,DB00934,Maprotiline,small molecule,approved|investigational,"Adrenergic Agents|Adrenergic Uptake Inhibitors|Agents producing tachycardia|Agents that reduce seizure threshold|Anthracenes|Anticholinergic Agents|Antidepressive Agents|Antidepressive Agents, Second-Generation|Antidepressive Agents, Tetracyclic|Central Nervous System Agents|Central Nervous System Depressants|Cytochrome P-450 CYP1A2 Substrates|Cytochrome P-450 CYP2D6 Substrates|Cytochrome P-450 Substrates|Drugs that are Mainly Renally Excreted|Histamine Antagonists|Histamine H1 Antagonists|Membrane Transport Modulators|Muscarinic Antagonists|Nervous System|Neurotransmitter Agents|Neurotransmitter Uptake Inhibitors|Non-Selective Monoamine Reuptake Inhibitors|Potential QTc-Prolonging Agents|Psychoanaleptics|Psychotropic Drugs|QTc Prolonging Agents|Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome|Serotonin Agents|Serotonin Modulators|Tricyclics and Other Norepinephrine-reuptake Inhibitors",CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,4011
917,DB00935,Oxymetazoline,small molecule,approved|investigational,"Adrenergic Agents|Adrenergic Agonists|Adrenergic alpha-1 Receptor Agonists|Adrenergic alpha-2 Receptor Agonists|Adrenergic alpha-Agonists|Agents producing tachycardia|Agents that produce hypertension|Autonomic Agents|Cardiovascular Agents|Decongestants and Antiallergics|Imidazoles|Increased Sympathetic Activity|Nasal Decongestants|Nasal Preparations|Neurotransmitter Agents|Ophthalmologicals|Peripheral Nervous System Agents|Respiratory System Agents|Sensory Organs|Sympathomimetics|Sympathomimetics Used as Decongestants|Sympathomimetics, Plain|Vasoconstriction|Vasoconstrictor Agents",CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C,4636
918,DB00936,Salicylic acid,small molecule,approved|investigational|vet_approved,"Acids, Carbocyclic|Agents causing hyperkalemia|Agents that produce hypertension|Analgesics|Analgesics, Non-Narcotic|Anti-Infective Agents|Anti-Inflammatory Agents|Anti-Inflammatory Agents, Non-Steroidal|Anti-Inflammatory Agents, Non-Steroidal (Non-Selective)|Antifungal Agents|Antifungals for Dermatological Use|Antifungals for Topical Use|Benzene Derivatives|Benzoates|Central Nervous System Agents|Cyclooxygenase Inhibitors|Cytochrome P-450 CYP2C9 Substrates|Cytochrome P-450 Substrates|Dermatologicals|Enzyme Inhibitors|Hydroxy Acids|Hydroxybenzoates|Keratolytic Agents|Nephrotoxic agents|Nervous System|Nitrogen Binding Agent|Non COX-2 selective NSAIDS|OAT1/SLC22A6 inhibitors|OAT3/SLC22A8 Inhibitors|Ophthalmologicals|Peripheral Nervous System Agents|Phenols|Salicylates|Salicylic Acid and Derivatives|Sclerosing Solutions|Sensory Organs|Sensory System Agents",OC(=O)C1=CC=CC=C1O,338
919,DB00937,Diethylpropion,small molecule,approved|illicit,"Agents producing tachycardia|Agents that produce hypertension|Alimentary Tract and Metabolism|Amines|Amphetamines|Anti-Obesity Agents|Antiobesity Preparations, Excl. Diet Products|Appetite Depressants|Appetite Suppression|Central Nervous System Depressants|Centrally Acting Antiobesity Products|Ethylamines|Increased Sympathetic Activity|Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome|Stimulants|Sympathomimetic Amine Anorectic|Sympathomimetics",CCN(CC)C(C)C(=O)C1=CC=CC=C1,7029
920,DB00938,Salmeterol,small molecule,approved,"Adrenergic Agents|Adrenergic Agonists|Adrenergic beta-2 Receptor Agonists|Adrenergic beta-Agonists|Adrenergics, Inhalants|Agents Causing Muscle Toxicity|Agents producing tachycardia|Agents that produce hypertension|Agents to Treat Airway Disease|Alcohols|Amines|Amino Alcohols|Anti-Asthmatic Agents|Autonomic Agents|Bronchodilator Agents|Cytochrome P-450 CYP2C8 Inhibitors|Cytochrome P-450 CYP2C8 Inhibitors (strong)|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 CYP3A5 Substrates|Cytochrome P-450 CYP3A7 Substrates|Cytochrome P-450 Enzyme Inhibitors|Cytochrome P-450 Substrates|Drugs for Obstructive Airway Diseases|Ethanolamines|Ethylamines|Neurotransmitter Agents|OCT1 inhibitors|OCT1 substrates|OCT2 Inhibitors|Peripheral Nervous System Agents|Phenethylamines|Potential QTc-Prolonging Agents|QTc Prolonging Agents|Respiratory System Agents|Selective Beta 2-adrenergic Agonists|Sympathomimetic (Adrenergic) Agents",OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1,5152
921,DB00939,Meclofenamic acid,small molecule,approved|vet_approved,"Acids, Carbocyclic|Agents causing hyperkalemia|Agents that produce hypertension|Amines|Aminobenzoates|Analgesics|Analgesics, Non-Narcotic|Aniline Compounds|Anti-Inflammatory Agents|Anti-Inflammatory Agents, Non-Steroidal|Anti-Inflammatory Agents, Non-Steroidal (Non-Selective)|Antiinflammatory and Antirheumatic Products|Antiinflammatory and Antirheumatic Products, Non-Steroids|Antiinflammatory Preparations, Non-Steroids for Topical Use|Antirheumatic Agents|Benzene Derivatives|Benzoates|Central Nervous System Agents|Cyclooxygenase Inhibitors|Drugs that are Mainly Renally Excreted|Enzyme Inhibitors|Fenamates|Musculo-Skeletal System|Nephrotoxic agents|Non COX-2 selective NSAIDS|OAT1/SLC22A6 inhibitors|ortho-Aminobenzoates|Peripheral Nervous System Agents|Sensory System Agents|Thyroxine-binding globulin substrates|Topical Products for Joint and Muscular Pain",CC1=C(Cl)C(NC2=CC=CC=C2C(O)=O)=C(Cl)C=C1,4037
922,DB00940,Methantheline,small molecule,approved|investigational,"Acid Reducers|Agents producing tachycardia|Alimentary Tract and Metabolism|Amines|Ammonium Compounds|Anticholinergic Agents|Cholinergic Agents|Drugs for Functional Gastrointestinal Disorders|Gastric Acid Lowering Agents|Histamine Antagonists|Histamine H2 Antagonists|Muscarinic Antagonists|Neurotransmitter Agents|Nitrogen Compounds|Onium Compounds|Quaternary Ammonium Compounds|Synthetic Anticholinergics, Quaternary Ammonium Compounds",CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12,4097
923,DB00941,Hexafluronium,small molecule,approved,"Amines|Ammonium Compounds|Anticholinergic Agents|Bis-Trimethylammonium Compounds|Central Nervous System Depressants|Cholinergic Agents|Cholinesterase Inhibitors|Muscle Relaxants|Muscle Relaxants, Peripherally Acting Agents|Musculo-Skeletal System|Neurotransmitter Agents|Nicotinic Antagonists|Nitrogen Compounds|Onium Compounds|Quaternary Ammonium Compounds",C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C2=C1C=CC=C2)C1C2=C(C=CC=C2)C2=C1C=CC=C2,3601
924,DB00942,Cycrimine,small molecule,approved,Agents producing tachycardia|Anticholinergic Agents|Muscarinic Antagonists,OC(CCN1CCCCC1)(C1CCCC1)C1=CC=CC=C1,2911
925,DB00943,Zalcitabine,small molecule,approved|investigational,"Anti-HIV Agents|Anti-Infective Agents|Anti-Retroviral Agents|Antiinfectives for Systemic Use|Antimetabolites|Antiviral Agents|Antivirals for Systemic Use|Carbohydrates|Deoxycytidine|Deoxyribonucleosides|Dideoxynucleosides|Direct Acting Antivirals|Enzyme Inhibitors|Glycosides|Noxae|Nucleic Acid Synthesis Inhibitors|Nucleic Acids, Nucleotides, and Nucleosides|Nucleoside and Nucleotide Reverse Transcriptase Inhibitors|Nucleoside Reverse Transcriptase Inhibitors|Nucleosides|OAT1/SLC22A6 Substrates|Pyrimidine Nucleosides|Pyrimidines|Reverse Transcriptase Inhibitors|Ribonucleosides|Toxic Actions",NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1,24066
926,DB00944,Demecarium,small molecule,approved,Amines|Ammonium Compounds|Antiglaucoma Preparations and Miotics|Cholinergic Agents|Cholinesterase Inhibitors|Enzyme Inhibitors|Neurotransmitter Agents|Nitrogen Compounds|Onium Compounds|Ophthalmologicals|Parasympathomimetics|Sensory Organs,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,5966
927,DB00945,Acetylsalicylic acid,small molecule,approved|vet_approved,"Acids, Carbocyclic|Agents causing angioedema|Agents causing hyperkalemia|Agents that produce hypertension|Alimentary Tract and Metabolism|Analgesics|Analgesics, Non-Narcotic|Anti-Inflammatory Agents|Anti-Inflammatory Agents, Non-Steroidal|Anti-Inflammatory Agents, Non-Steroidal (Non-Selective)|Anticoagulants|Antiinflammatory and Antirheumatic Products|Antiplatelet agents|Antipyretics|Benzene Derivatives|Blood and Blood Forming Organs|Cardiovascular Agents|Cyclooxygenase Inhibitors|Cytochrome P-450 CYP2C19 Inducers|Cytochrome P-450 CYP2C19 Inducers (strength unknown)|Cytochrome P-450 CYP2C9 Substrates|Cytochrome P-450 Enzyme Inducers|Cytochrome P-450 Substrates|Decreased Platelet Aggregation|Decreased Prostaglandin Production|Drugs that are Mainly Renally Excreted|Hematologic Agents|Hydroxybenzoates|Musculo-Skeletal System|Nephrotoxic agents|Non COX-2 selective NSAIDS|OAT1/SLC22A6 inhibitors|OAT3/SLC22A8 Inhibitors|P-glycoprotein inducers|P-glycoprotein substrates|Peripheral Nervous System Agents|Platelet Aggregation Inhibitors Excl. Heparin|Salicylates|Salicylic Acid and Derivatives|Sensory System Agents|Stomatological Preparations|UGT1A6 substrate",CC(=O)OC1=CC=CC=C1C(O)=O,2244
928,DB00946,Phenprocoumon,small molecule,approved|investigational,"4-Hydroxycoumarins|Anticoagulants|Benzopyrans|Blood and Blood Forming Organs|Coumarins|Cytochrome P-450 CYP2C8 Substrates|Cytochrome P-450 CYP2C8 Substrates with a Narrow Therapeutic Index|Cytochrome P-450 CYP2C9 Substrates|Cytochrome P-450 CYP2C9 Substrates with a Narrow Therapeutic Index|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index|Cytochrome P-450 Substrates|Hematologic Agents|Heterocyclic Compounds, Fused-Ring|Narrow Therapeutic Index Drugs|Pyrans|Vitamin K Antagonists|Vitamin K Inhibitors",CCC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2,54680692
929,DB00947,Fulvestrant,small molecule,approved|investigational,"Anti-Estrogens|Antineoplastic Agents|Antineoplastic Agents, Hormonal|Antineoplastic and Immunomodulating Agents|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 Substrates|Endocrine Therapy|Estradiol Congeners|Estranes|Estrenes|Estrogen Antagonists|Estrogen Receptor Antagonists|Fused-Ring Compounds|Gonadal Hormones|Gonadal Steroid Hormones|Hormone Antagonists|Hormone Antagonists and Related Agents|Hormones|Hormones, Hormone Substitutes, and Hormone Antagonists|Selective Estrogen Receptor Modulators|Steroids|UGT1A1 Substrates",[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]21[H],17756771
930,DB00948,Mezlocillin,small molecule,approved|investigational,"Amides|Anti-Bacterial Agents|Anti-Infective Agents|Antibacterials for Systemic Use|Antiinfectives for Systemic Use|Beta-Lactam Antibacterials|beta-Lactams|Heterocyclic Compounds, Fused-Ring|Lactams|Penicillin G|Penicillins|Penicillins With Extended Spectrum|Sulfur Compounds",[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(C1=O)S(C)(=O)=O)C1=CC=CC=C1)C(O)=O,656511
931,DB00949,Felbamate,small molecule,approved,"Acids, Acyclic|Alcohols|Anti-epileptic Agent|Anticonvulsants|Carbamates|Central Nervous System Agents|Central Nervous System Depressants|Cytochrome P-450 CYP2C19 Inhibitors|Cytochrome P-450 CYP2C19 inhibitors (strength unknown)|Cytochrome P-450 CYP2C9 Inhibitors|Cytochrome P-450 CYP2C9 Inhibitors (moderate)|Cytochrome P-450 CYP2E1 Substrates|Cytochrome P-450 CYP3A Inducers|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Inducers|Cytochrome P-450 CYP3A4 Inducers (weak)|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 Enzyme Inducers|Cytochrome P-450 Enzyme Inhibitors|Cytochrome P-450 Substrates|Decreased Central Nervous System Disorganized Electrical Activity|Excitatory Amino Acid Agents|Excitatory Amino Acid Antagonists|Glycols|Nervous System|Neurotransmitter Agents|NMDA Receptor Antagonists|Phenylcarbamates|Potential QTc-Prolonging Agents|Propylene Glycols|QTc Prolonging Agents",NC(=O)OCC(COC(N)=O)C1=CC=CC=C1,3331
932,DB00950,Fexofenadine,small molecule,approved|investigational,"Anti-Allergic Agents|Antihistamines for Systemic Use|Benzene Derivatives|Benzhydryl Compounds|Histamine Agents|Histamine Antagonists|Histamine H1 Antagonists|Histamine H1 Antagonists, Non-Sedating|Neurotransmitter Agents|OAT3/SLC22A8 Substrates|OATP1B1/SLCO1B1 Substrates|OATP1B3 substrates|P-glycoprotein substrates|Piperidines",CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,3348
933,DB00951,Isoniazid,small molecule,approved|investigational,Agents Causing Muscle Toxicity|Agents that reduce seizure threshold|Anti-Bacterial Agents|Anti-Infective Agents|Antiinfectives for Systemic Use|Antimycobacterials|Antituberculosis Agents|Cytochrome P-450 CYP1A2 Inhibitors|Cytochrome P-450 CYP1A2 Inhibitors (strength unknown)|Cytochrome P-450 CYP2A6 Inhibitors|Cytochrome P-450 CYP2A6 Inhibitors (strength unknown)|Cytochrome P-450 CYP2C19 Inhibitors|Cytochrome P-450 CYP2C19 Inhibitors (strong)|Cytochrome P-450 CYP2C19 Inhibitors (weak)|Cytochrome P-450 CYP2C8 Inhibitors|Cytochrome P-450 CYP2C8 Inhibitors (strength unknown)|Cytochrome P-450 CYP2C9 Inhibitors|Cytochrome P-450 CYP2C9 Inhibitors (strength unknown)|Cytochrome P-450 CYP2D6 Inhibitors|Cytochrome P-450 CYP2D6 Inhibitors (weak)|Cytochrome P-450 CYP2E1 Inducers|Cytochrome P-450 CYP2E1 Inducers (strength unknown)|Cytochrome P-450 CYP2E1 Inhibitors|Cytochrome P-450 CYP2E1 Inhibitors (moderate)|Cytochrome P-450 CYP2E1 Substrates|Cytochrome P-450 CYP3A Inhibitors|Cytochrome P-450 CYP3A4 Inhibitors|Cytochrome P-450 CYP3A4 Inhibitors (moderate)|Cytochrome P-450 Enzyme Inducers|Cytochrome P-450 Enzyme Inhibitors|Cytochrome P-450 Substrates|Drugs for Treatment of Tuberculosis|Drugs that are Mainly Renally Excreted|Fatty Acid Synthesis Inhibitors|Hepatotoxic Agents|Hydrazides|Hydrazines|Hypolipidemic Agents|Isonicotinic Acids|Lipid Regulating Agents|Noxae|Pyridines|Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome|Toxic Actions,NNC(=O)C1=CC=NC=C1,3767
934,DB00952,Naratriptan,small molecule,approved|investigational,"Agents that produce hypertension|Amines|Analgesics|Antidepressive Agents|Antimigraine Preparations|Biogenic Amines|Biogenic Monoamines|Cardiovascular Agents|Central Nervous System Depressants|Heterocyclic Compounds, Fused-Ring|Indoles|Monoamine Oxidase A Substrates|Nervous System|Neurotransmitter Agents|Selective Serotonin 5-HT1 Receptor Agonists|Selective Serotonin Agonists|Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome|Serotonin 1b Receptor Agonists|Serotonin 1d Receptor Agonists|Serotonin 5-HT1 Receptor Agonists|Serotonin Agents|Serotonin Modulators|Serotonin Receptor Agonists|Serotonin-1b and Serotonin-1d Receptor Agonist|Triptans|Vasoconstrictor Agents",CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1,4440
935,DB00953,Rizatriptan,small molecule,approved,"Agents that produce hypertension|Amines|Analgesics|Antidepressive Agents|Antimigraine Preparations|Biogenic Amines|Biogenic Monoamines|Central Nervous System Depressants|Drugs that are Mainly Renally Excreted|Heterocyclic Compounds, Fused-Ring|Indoles|Migraine Disorders|Monoamine Oxidase A Substrates|Nervous System|Neurotransmitter Agents|Selective Serotonin 5-HT1 Receptor Agonists|Selective Serotonin Agonists|Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome|Serotonin 1b Receptor Agonists|Serotonin 1d Receptor Agonists|Serotonin 5-HT1 Receptor Agonists|Serotonin Agents|Serotonin Modulators|Serotonin Receptor Agonists|Serotonin-1b and Serotonin-1d Receptor Agonist|Triptans",CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,5078
936,DB00954,Dirithromycin,small molecule,experimental,"Anti-Bacterial Agents|Anti-Infective Agents|Antibacterials for Systemic Use|Antiinfectives for Systemic Use|Cytochrome P-450 CYP3A Inhibitors|Cytochrome P-450 CYP3A4 Inhibitors|Cytochrome P-450 CYP3A4 Inhibitors (strength unknown)|Cytochrome P-450 Enzyme Inhibitors|Lactones|Macrolides|Macrolides, Lincosamides and Streptogramins|Polyketides",CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,6473883
937,DB00955,Netilmicin,small molecule,approved|investigational,Agents that produce neuromuscular block (indirect)|Aminoglycoside Antibacterials|Anti-Bacterial Agents|Anti-Infective Agents|Antibacterials for Systemic Use|Antiinfectives for Systemic Use|Carbohydrates|Drugs that are Mainly Renally Excreted|Drugs that are Mainly Renally Excreted with Narrow Therapeutic Index|Enzyme Inhibitors|Gentamicins|Glycosides|Narrow Therapeutic Index Drugs|Nephrotoxic agents|Ophthalmologicals|Protein Synthesis Inhibitors|Sensory Organs,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,441306
938,DB00956,Hydrocodone,small molecule,approved|illicit|investigational,"Alkaloids|Analgesics|Antitussive Agents|Central Nervous System Agents|Central Nervous System Depressants|Cough and Cold Preparations|Cytochrome P-450 CYP2B6 Substrates|Cytochrome P-450 CYP2C19 Substrates|Cytochrome P-450 CYP2D6 Substrates|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 Substrates|Heterocyclic Compounds, Fused-Ring|Morphinans|Morphine Derivatives|Narcotics|Opiate Alkaloids|Opioid Agonist|Opioids|Opium Alkaloids and Derivatives|Peripheral Nervous System Agents|Respiratory System Agents|Semi-synthetic Opioids|Sensory System Agents|Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome",[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,5284569
939,DB00957,Norgestimate,small molecule,approved|investigational,"Adrenal Cortex Hormones|Combination Contraceptives (with Estrogen and derivatives)|Contraceptive Agents, Female|Contraceptives, Oral|Contraceptives, Oral, Synthetic|Cytochrome P-450 CYP2B6 Substrates|Cytochrome P-450 CYP2C9 Substrates|Cytochrome P-450 CYP3A Inducers|Cytochrome P-450 CYP3A Substrates|Cytochrome P-450 CYP3A4 Inducers|Cytochrome P-450 CYP3A4 Inducers (strength unknown)|Cytochrome P-450 CYP3A4 Substrates|Cytochrome P-450 Enzyme Inducers|Cytochrome P-450 Substrates|Fused-Ring Compounds|Genito Urinary System and Sex Hormones|Hormonal Contraceptives for Systemic Use|Hyperglycemia-Associated Agents|Norpregnanes|Norpregnenes|Norsteroids|P-glycoprotein inhibitors|Progestin Contraceptives|Progestins|Progestogens and Estrogens, Sequential Preparations|Reproductive Control Agents|Sex Hormones and Modulators of the Genital System|Steroids|UGT1A1 Substrates",[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CC\C(C=C3CC[C@@]21[H])=N/O,6540478
940,DB00958,Carboplatin,small molecule,approved,"Antineoplastic Agents|Antineoplastic and Immunomodulating Agents|BCRP/ABCG2 Substrates|Compounds used in a research, industrial, or household setting|Cross-Linking Reagents|Drugs that are Mainly Renally Excreted|Immunosuppressive Agents|Indicators and Reagents|Laboratory Chemicals|Myelosuppressive Agents|Narrow Therapeutic Index Drugs|Nephrotoxic agents|Organometallic Compounds|Platinum Compounds",[H][N]([H])([H])[Pt]1(OC(=O)C2(CCC2)C(=O)O1)[N]([H])([H])[H],38904
